"Agriculture, forestry, and fishing, value added (% of GDP)",CO2 emissions (kg per PPP $ of GDP),Current health expenditure (% of GDP),Lifetime risk of maternal death (%),Population growth (annual %),"Unemployment, total (% of total labor force)",Level of water stress,Internet Penetration Ratio,Urbanization Ratio,Freshwater Withdrawals to Water Productivity Ratio,Cropland Ratio,Water Use (mm/day/yr) - Cropland,Vapor pressure deficit VPD,Normalized difference vegetation index NDVI,Air Temp (Kelvin),Country
3.795554611,0.164170501,6.2421484,0.121860331,0.727243816,4.45,44.81702434,1.102977766,4.18968291,1.701146233,0.028804381,2.44,1.06,0.5,295.44,Mexico
25.84538293,0.082029461,4.42833662,2.179458259,2.627137771,1.391,11.26150628,0.088894208,0.527510463,4.894758507,0.01467172,3.15,0.59,0.65,295.35,Madagascar
0.904999556,0.08089678,6.6733737,0.00961736,1.367626954,4.95,21.56882022,1.214637379,1.732613745,0.012964114,0.000221043,1.66,0.24,0.65,283.13,Ireland
0.904547675,0.193325418,11.02219391,0.006581357,0.416877359,4.98,34.30875366,0.371335671,3.384042087,0.177010963,0.012137519,1.99,0.32,0.58,283.88,Germany
10.76804366,0.3472858,5.99283743,0.252156395,1.033435651,7.92,3.950609365,12.18052018,1.944640754,0.07861004,0.068965516,4.04,0.61,0.69,299.56,Suriname
13.56629403,0.286572068,8.65655136,0.201582232,1.950842899,3.75,4.621268764,0.230591694,1.136843455,0.149354869,0.160714286,3.35,0.59,0.68,295.76,Honduras
1.177967866,0.100657785,7.14633131,0.00972087,1.088675561,6.71,6.508929526,1.205355995,1.698836801,0.011507727,0.000222767,1.63,0.24,0.65,283.25,Ireland
11.61016046,0.161938682,7.22820663,0.179286004,1.709728907,5.62,4.621268764,0.411782311,1.330785008,0.120033935,0.164055825,3.37,0.6,0.68,295.86,Honduras
25.6836014,0.24386118,4.17213488,0.384806648,-0.496193791,12.058,3.298401827,7.935046962,0.358695652,0.226080139,0.02379172,3.68,0.53,0.59,299.02,Guyana
4.329552462,0.489524954,2.97468472,0.040227203,1.472670873,5.06,32.0110957,10.30641269,1.331980784,4.543284823,0.000608858,1.34,0.58,0.23,277.61,Kazakhstan
7.090108407,0.18566713,8.49585915,0.081386762,0.395765789,5.88,9.578685798,0.034418951,1.753152359,0.731263166,0.178946549,3.22,0.94,0.64,298.93,El Salvador
65.04740245,0.237442848,9.15019226,4.131115084,1.200925571,2.226,0.25884058,0.000956621,0.841824143,0.006032422,0.140486147,3.98,0.47,0.58,297.94,Liberia
2.010858852,0.210540387,10.02218628,0.016213805,0.728746207,8.7,28.32355773,0.267333854,3.233700254,0.247958895,0.038104469,1.83,0.37,0.56,285.18,France
39.28052013,0.060738439,5.87749624,5.952517069,3.588174943,3.1,4.196245734,0.020235916,0.193915805,4.934835384,0.001396486,1.06,2.68,0.25,301.93,Niger
5.450042181,0.389961777,9.04909897,0.007525848,-1.166081335,15.69,2.028552457,1.065623613,0.946509908,0.01407466,0.047833935,2.39,0.42,0.58,284.96,Bosnia and Herzegovina
23.45883538,0.06055755,3.99827504,1.763329593,3.496468466,3.64,5.82799634,0.029483029,0.30201552,0.02972813,0.1526188,3.41,0.87,0.62,295.86,Uganda
11.58933594,0.229391231,6.4901948,0.504201144,1.520108881,3.65,1.177001127,4.152277351,2.234152652,0.04006858,0.006588775,3.02,0.74,0.62,296.8,Bolivia
4.319149428,0.160989574,8.90930176,0.107288236,0.845992601,8.56,3.019385343,2.375931826,6.027406887,0.039972269,0.035971223,2.65,0.99,0.59,297.78,Brazil
7.261718478,0.083685888,3.86424899,0.061864247,0.415306726,4.24,90.78541374,0.06410147,0.224155027,3.548850631,0.363636364,3.75,0.93,0.62,300.35,Sri Lanka
8.770686355,0.271317096,6.00050974,0.307213693,1.943102134,10.97,109.7509498,1.163365889,2.216985684,3.606351087,0.022319816,1.08,1.01,0.31,289.17,Algeria
11.6414956,0.883571748,4.17605019,0.078743043,0.58812499,4.52,40.46829582,0.06161533,0.739796096,2.469142873,0.023887269,2.29,0.57,0.4,284.71,China
33.77622408,0.086614152,7.72549963,2.756032427,2.631693016,11.907,8.337574068,0.00151973,0.203543231,0.165247294,0.140220988,3.71,0.76,0.58,292.84,Rwanda
1.828380524,0.207245167,5.06940031,0.612934452,1.797648126,19.829,2.043862234,0.976849329,1.269838388,0.156898277,5.81E-05,1.33,1.59,0.35,295.92,Botswana
21.63161471,0.142915723,5.36402321,5.31769577,1.55168556,4.55,0.863461539,0.011516373,0.458151064,0.024700032,0.046128735,4.16,1.03,0.63,298.53,Guinea
24.81997593,0.0533454,5.33653069,1.959316198,2.968986073,2.323,5.82799634,0.029799426,0.273950265,0.033791439,0.1526188,3.73,0.83,0.65,295.57,Uganda
44.33094275,0.076057628,4.5395956,2.686674582,2.827656243,2.292,29.26914095,0.034651599,0.221896383,1.564688494,0.031297961,2.45,1,0.45,291.73,Ethiopia
3.452968564,0.254868197,7.08621168,0.018961148,-0.175097367,7.82,9.381692573,0.544541505,2.119443491,4.105804863,0.033678756,2.03,0.51,0.5,285.17,Hungary
3.968444574,0.312064177,7.20892906,0.156544175,11.79401566,11.9,107.4094584,0.473738009,9,3.663092842,0.079417293,0.88,1.15,0.24,291.88,Jordan
5.231622377,0.172483425,10.44225693,0.09278312,1.037133897,8.35,10.45666408,4.616256129,11.11974306,0.812445556,0.008989621,2.05,0.76,0.53,291.03,Argentina
10.4510536,0.151475755,5.43051958,0.077629692,2.256631567,8.308,1.260294485,2.097881973,0.826350586,0.034011627,0.2,3.34,0.6,0.66,298.29,Belize
6.30189321,0.276812426,5.02274227,0.040663322,-1.666382643,5.79,6.759666698,0.362907944,1.15364073,0.720337035,0.03395922,2.07,0.54,0.47,284.74,Romania
5.393009141,0.117486109,8.42286873,0.091950676,0.257949947,4.39,2.424828447,0.111824508,2.481288077,0.03933712,0.138566213,2.95,1.01,0.65,299.6,El Salvador
3.191923657,0.211476531,5.72277403,0.125719718,1.16700885,4.31,32.13197893,0.929198267,3.827419744,1.530923074,0.027310499,2.47,0.88,0.53,294.74,Mexico
9.991673605,0.269676953,5.85598755,0.520874583,1.117861701,9.19,3.950609365,2.838843888,1.995357196,0.096041792,0.082417581,3.97,0.57,0.71,299.1,Suriname
0.722507577,0.106452297,10.06906986,0.010895909,1.249484631,4.11,8.23245614,0.41486582,2.785154624,0.01871341,0.015609756,1.82,0.31,0.54,281.95,Switzerland
20.40323706,0.2635417,2.42600322,1.389760399,3.171287866,2.352,0.132242833,0.118442367,0.150628819,0.00148519,0.576923077,3.8,0.38,0.67,295.59,Papua New Guinea
1.790864893,0.189842666,10.58363628,0.009968967,0.294820793,7.24,20.20125309,0.188366445,8.248127254,1.390171972,0.019538861,1.43,0.3,0.53,282.89,Netherlands
12.22175758,0.208477502,6.88792992,0.539946068,1.457504391,3.68,1.177001127,4.366824826,2.308300526,0.037611089,0.00653664,2.97,0.82,0.61,296.9,Bolivia
9.271002093,0.405463819,2.86016941,0.078713018,2.372008464,3.54,2.972523617,0.547974836,1.914941993,0.032647281,0.82729223,4.4,0.59,0.7,298.99,Malaysia
6.68738485,0.133724718,6.84192705,0.150832674,1.167873546,10.52,1.761976048,0.648248251,3.386734515,0.029234226,0.038273807,3.52,0.56,0.65,296.95,Colombia
1.631795037,0.136748125,11.29740047,0.018730616,0.48395349,9.4,24.56710146,0.67912764,3.734400152,0.1657403,0.034800033,1.87,0.41,0.56,284.76,France
36.704576,0.058811218,10.06996346,3.515595439,3.542744981,1.602,10.19286754,0.003014552,0.122523433,0.27582708,0.212426978,3.45,0.67,0.61,292.77,Burundi
8.456606655,0.23831958,5.40595293,0.097545005,0.970187556,13.29,76.55587436,0.490807477,1.974066143,5.304824669,0.227704566,0.88,0.94,0.32,290.68,Tunisia
10.03296998,0.191478403,6.68795872,0.23450758,1.042273974,7.932,3.950609365,14.13607539,1.946375958,0.073747837,0.071428571,4.03,0.55,0.7,299,Suriname
23.23589926,1.032349706,4.54267979,0.112261,1.423474897,4.99,141.8092598,0.121549196,0.980394098,311.588925,0.013503692,1.76,1.17,0.29,288.15,Uzbekistan
1.622526497,0.301808318,9.00743198,0.012896223,0.258432282,5.2,17.23273842,0.59897978,5.928086463,0.024656899,0.002645503,1.57,0.25,0.55,281.92,Denmark
16.49179277,0.160048462,7.63869238,0.281993055,1.461295176,5.28,2.514139123,0.304813609,1.353218026,0.114438962,0.056465943,3.15,0.59,0.65,297.81,Nicaragua
8.387014882,0.55399343,4.93827963,0.044997384,0.581456147,4.65,43.22168826,0.34355839,1.247191011,1.125586125,0.030656406,2.3,0.57,0.43,285.23,China
1.99815594,0.216695514,9.25186634,0.012923044,0.196304384,7.97,18.37653205,0.365169823,1.424183656,1.04653751,0.199676584,1.63,0.66,0.5,288.29,Portugal
4.564559454,0.130581619,5.56050777,0.019835763,-0.587493307,4.19,6.00692819,0.835081312,1.17381853,0.462761245,0.032801551,1.74,0.5,0.47,284.76,Romania
2.535766298,0.473466069,7.9380517,0.012168226,0.23845724,10.47,11.27330702,4.044439511,4.759705103,0.101180412,0.001869991,1.83,0.26,0.42,278.74,Finland
18.2267896,0.173212204,6.11952829,0.013990279,-0.269017332,13.48,6.905168269,0.443274892,1.138900178,0.459314599,0.061615321,1.95,0.59,0.51,286.48,Albania
38.69237169,0.125352659,4.7126298,5.977588842,2.932969913,3.149,16.9969419,0.0010187,0.178106077,1.327243442,0.021148928,2.66,0.94,0.47,291.71,Ethiopia
2.379722597,0.414904047,8.05912876,0.012607045,0.290350362,10.36,12.70247976,4.217395699,4.804504295,0.123529444,0.001908566,1.88,0.22,0.43,278.98,Finland
0.537517441,0.491405391,4.21497965,0.016590026,3.837569365,2.2,3399,0.373838853,inf,0.005932684,0.03815261,0.42,3.07,0.2,300.27,Kuwait
4.395858103,0.453679461,2.8178606,0.042826524,1.314522985,4.85,32.6518724,11.65526604,1.348961759,4.263359336,0.000611009,1.44,0.53,0.23,277.28,Kazakhstan
4.370426526,0.404310744,11.40502262,1.992870898,1.251678122,16.88,2.565905097,0.577022724,0.400266051,0.015843637,0.001867414,1.37,0.98,0.33,288.02,Lesotho
3.861959367,0.281514207,7.43864489,0.037457284,0.898071621,6.836,47.17715769,0.089444413,6.895152376,0.975560317,0.196875,1.4,0.91,0.3,289.3,Lebanon
49.10711046,0.113189898,10.96054268,7.621365187,3.352354431,3.42,0.484906542,0.002648152,0.577187559,0.010612266,0.035783107,4.18,0.61,0.64,298.54,Sierra Leone
0.256795869,0.490409688,2.46044064,0.087219801,4.937005481,0.851,321.9655172,0.1664718,29.22974607,1.659766983,0.0456621,0.56,1.96,0.11,300.24,Qatar
1,0.05645402,1,7.438110692,2.89679033,19.175,24.52774059,0.062635355,0.562768601,40.55963136,0.000634518,1.77,1.27,0.38,299.4,Somalia
0.761757604,0.297341852,4.05960608,0.014966542,0.819744473,2.46,1630,0.74259937,6.271669575,10.12174344,0.102397082,0.24,2.6,0.16,301.73,United Arab Emirates
1.834016028,0.176448134,9.73071671,0.013197657,-0.147084879,12.68,17.84037684,0.479310296,1.5751294,1.014786309,0.197842909,1.84,0.71,0.51,289.2,Portugal
21.4233337,0.131284318,4.95647097,1.985668024,2.504545741,2.2,3.391634981,0.051819207,0.669449082,0.076111664,0.044502618,3.01,1.27,0.48,300.27,Togo
0.603042099,0.155802001,10.78789711,0.008540385,0.455184695,5.95,51.28992629,0.234902324,49.02501251,0.29992504,0.017725258,1.49,0.41,0.58,284.75,Belgium
17.91268195,0.200764682,9.23538303,0.05761121,-0.609179751,10.542,42.88884406,0.241574752,1.735229759,7.740288182,0.031757925,1.8,0.43,0.39,281.12,Armenia
14.17028685,0.172450336,6.01301289,0.678416409,2.297882417,2.767,4.50291604,0.029920477,0.852023335,0.158124247,0.125854892,3.81,0.68,0.7,297.57,Guatemala
29.05020576,0.065164821,4.43843174,2.413744447,2.800165011,2.438,11.26150628,0.049463159,0.483239395,5.330375897,0.01467172,3.37,0.59,0.65,295.51,Madagascar
0.454889537,0.394851477,2.76216865,0.030497365,2.610111849,1.3,2176.846154,0.1899687,inf,0.005867218,0.01986755,0.4,3.07,0.17,299.77,Kuwait
13.20627106,0.07549644,5.87367344,1.766393267,3.45623668,13.235,2.835497836,0.099354078,0.597316508,0.262275541,0.00151857,2.23,1,0.51,294.48,Zambia
10.10754866,0.14246995,5.63784933,0.086928608,2.238167082,8.35,1.260294485,2.223506475,0.827552177,0.032537901,0.2,3.45,0.59,0.63,298.51,Belize
41.1955263,0.070018576,4.74740648,6.635280252,3.504461003,2.346,3.953523389,0.015287711,0.194044108,4.718731475,0.001301677,1.13,2.56,0.26,301.44,Niger
1.896287174,0.230214121,8.13610077,0.009854253,0.504933687,6.08,29.44433562,0.206411466,2.122462999,0.307216625,0.178717695,1.81,0.6,0.51,287.59,Italy
16.31966897,0.271123572,1.98062706,0.776532361,1.373519281,6.6,16.93218954,0.01820357,0.77204423,1.865789873,0.35283618,3.81,0.56,0.66,298.51,Indonesia
2.414618158,0.25632675,6.32764196,0.002593921,-0.000200133,3.85,33.22256836,0.625177331,1.503630264,0.31411342,0.024324697,1.56,0.44,0.49,283.24,Poland
1.988820322,0.30224963,6.46531534,0.052957858,1.686915162,5.36,25.1913614,0.414271081,2.095496053,0.205825421,0.285266458,1.74,0.84,0.38,292.63,Cyprus
2.001274969,0.257384499,6.55474567,0.044442019,0.996688012,11.8,34.8961181,0.484865743,2.05446104,0.398266835,0.243798118,2,0.85,0.42,292.69,Cyprus
1.243129882,0.149279516,9.54538631,0.013105661,0.731001377,11.86,5.434178163,1.23487888,1.655337228,0.011092556,0.000223914,1.6,0.24,0.64,283.21,Ireland
1.604028289,0.149038914,11.22560215,0.019315828,0.492821126,8.87,25.01794625,0.650697075,3.622994776,0.17619812,0.03495435,1.86,0.41,0.53,283.82,France
13.84760304,0.124324897,3.78068161,1.823085722,1.393980561,5.693,11.17511521,0.029781041,0.571635129,5.966770919,0.000263435,1.66,1.8,0.26,297.84,Eritrea
3.164269996,0.462413825,6.36199951,0.011357227,-0.262256175,7.35,18.61471861,2.785738962,2.151492232,1.0356786,0.003080082,2.07,0.26,0.45,279.97,Estonia
6.137352516,0.194803848,4.76337624,0.255981703,1.305249779,5.47,37.68454888,0.138800242,2.64192585,3.809242325,0.166875261,3.33,0.73,0.66,297.38,Dominican Republic
33.77928067,0.073839295,3.45336914,1.631050031,2.721331426,2.896,32.25718654,0.16271495,0.254862593,1.177630431,0.041845919,2.4,0.97,0.46,291.8,Ethiopia
20.64690474,1,2.52865291,0.090199626,1.744818462,8.626,124.760887,0.181766026,1.201673272,77.96152424,0.075745598,1.09,1.23,0.27,290.8,Syrian Arab Republic
4.438847528,0.140602748,5.15083218,0.022186345,-0.578007015,4.93,6.341166557,0.748746137,1.170892671,0.546783203,0.031021079,1.68,0.52,0.48,284.35,Romania
45.0880468,0.118197509,6.26116657,4.127647485,2.586997493,3.104,1.495726496,0.043959368,0.669755715,0.214634944,0.334416844,3.93,1.27,0.64,300.64,Guinea-Bissau
1.385569111,0.171878338,7.28700161,0.008371871,1.926622865,4,95.93650246,0.203988102,12.18913216,0.479062496,0.155621394,1.5,0.97,0.35,293.99,Israel
8.732355383,0.252071652,4.40932178,0.356468045,1.10470189,7.54,3.950609365,9.041086959,1.965247302,0.076508206,0.0625,4.39,0.57,0.73,299.19,Suriname
17.56775989,0.122494254,5.38849831,2.158873521,2.817524067,2.846,26.52926628,0.098699802,0.308403878,0.897356885,0.019033675,2.9,0.86,0.54,294.67,Kenya
30.39657945,0.083771012,8.35054398,3.050932232,2.33629047,3.175,1.495726496,0.327088051,0.778631521,0.153280815,0.30670707,3.61,1.54,0.63,300.75,Guinea-Bissau
2.399496135,0.637522452,7.64941454,0.554074579,1.18929507,20.51,46.90558881,0.23706694,1.610080129,1.58360808,0.004124222,1.97,0.84,0.42,290.26,South Africa
0.931203345,0.072046411,7.10143661,0.008683495,1.029110503,5.62,21.64044944,1.271291245,1.751258701,0.012290268,0.000221631,1.56,0.25,0.64,283.14,Ireland
19.64960041,0.131298802,6.00396872,1.966410688,2.438994035,3.723,3.391634981,0.104769309,0.715324711,0.065722016,0.044502618,3.24,1.16,0.5,300.28,Togo
6.284238939,0.211286266,9.51987362,0.021653001,0.762479795,6.49,5.191116544,4.878802761,6.194244604,0.078861616,0.006243954,1.92,0.32,0.69,284.11,New Zealand
0.635849769,0.260310726,1.87878013,0.100138129,1.524955008,6.288,3.466465712,0.630369662,2.8837968,0.00772328,0.438596491,3.44,0.41,0.65,298.99,Brunei Darussalam
1.517644838,0.305913011,2.51467609,0.141989733,2.29252155,19.491,715.0816327,1.266935403,3.396184112,45.42381171,0.021774456,0.47,1.19,0.23,292.86,Libya
17.91268195,0.394328728,4.64563894,0.06851176,-1.123208632,10.933,34.81944725,0.014821351,1.8078057,10.00871054,0.028614458,1.84,0.43,0.32,279.85,Armenia
27.31428025,0.092635941,4.64780712,2.305086907,2.943568635,3.406,7.820267686,0.016562272,0.307770774,0.657635542,0.011735639,2.38,2.28,0.36,301.12,Burkina Faso
37.99064819,0.286505935,2.77562952,1.512616112,3.349559561,2.733,0.107817875,0.101572475,0.151596112,0.001161383,0.6,3.83,0.43,0.69,295.93,Papua New Guinea
25.38272928,0.157616019,3.04335308,2.961026113,3.001381273,0.69,0.975243811,0.010665562,0.640312315,0.023934748,0.078751857,3.77,1.45,0.48,300.41,Benin
22.8647397,0.211523119,2.3364768,1.760284055,2.189388121,0.6,108.2063984,0.023287424,0.505570611,343.9154926,0.017697193,2.6,1.75,0.35,297.6,Pakistan
23.04365045,0.08623912,4.64868164,2.107178762,2.969738309,3.78,7.820267686,0.049437888,0.336826908,0.552388632,0.012074643,2.56,2.33,0.35,301.83,Burkina Faso
30.13041198,0.072015201,4.44105434,6.025427067,2.011502123,5.292,0.335648148,0.045139742,0.617939716,0.001938507,0.015355086,3.65,1.44,0.57,299.53,Central African Republic
26.06883733,0.063418155,7.86212587,2.284958802,2.693706726,11.916,9.984713439,0.005479962,0.203673612,0.201580861,0.138513364,3.71,0.66,0.6,292.28,Rwanda
0.313791892,0.433617033,4.72300106,0.033223613,-1.125242678,1.674,133.7068966,0.052956617,8.529254812,18.02741931,0.348837209,0.58,1.31,0.25,299.75,Bahrain
19.53454327,0.394315849,4.24016762,1.105777391,1.776767874,8.102,65.77525981,0.004163108,0.393611684,32.57180142,0.053167922,2.77,1.57,0.38,298.98,India
4.862223727,0.502367408,8.35764122,3.296789372,0.673528483,16.867,2.565905097,0.057935866,0.329751868,0.018463021,0.00171969,2.01,0.72,0.35,286.72,Lesotho
37.66166253,0.07091067,5.28844786,3.151997497,3.787596499,0.542,10.37334044,0.321076161,0.196530063,14.65409923,0.00246797,1.07,2.53,0.25,301.55,Niger
5.869626922,0.465503555,6.28771019,0.012653573,-0.701922745,5.61,47.4905758,0.575044861,2.523856509,4.057834201,0.036071359,1.9,0.56,0.46,285.48,Bulgaria
6.805119218,0.328369687,4.98649025,0.215060131,1.44368039,6.78,28.26091776,0.03748157,1.730077261,2.898342411,0.166998012,3.57,0.79,0.64,297.67,Dominican Republic
27.71343086,0.05470856,4.06023312,8.904376108,3.408490965,0.952,4.294921875,0.179965459,0.281804781,0.596041933,0.000710876,1.54,2.46,0.35,301.92,Chad
3.453442213,0.180582445,6.44103718,0.008484239,-0.278509063,17.25,1.567140952,0.877757441,1.257642119,0.026515203,0.046513112,2.07,0.49,0.55,285.31,Croatia
3.231897283,0.250675694,8.02195835,0.037217239,-2.627212541,10.728,58.79299156,0.139074003,7.766546857,1.362633455,0.200089346,1.42,0.76,0.31,288.55,Lebanon
9.812161915,0.275999726,5.2539444,0.609206212,1.654635399,2.07,1.177001127,3.622035901,2.059507419,0.051407809,0.006082176,3.22,0.71,0.63,296.57,Bolivia
13.95463918,0.770046588,2.73276305,0.111334341,0.746173583,10.04,43.80216383,0.050546852,1.074129384,84.57819353,0.047609012,1.69,0.64,0.42,285.96,Azerbaijan
2.167813111,0.495028331,9.06628132,0.014812926,0.933020777,7.19,4.280230316,18.51352536,4.01127537,0.047326759,0.00266986,1.54,0.29,0.31,276.2,Canada
3.292604901,0.592014482,5.86845207,0.007414326,-0.058512735,19.07,40.97680858,0.260983106,1.601727547,0.828897402,0.02155938,1.96,0.33,0.44,281.51,Poland
8.91384523,0.146071178,7.74287462,0.041247353,0.139067397,10.84,9.786096257,1.548811329,14.51109043,0.381592146,0.002109561,2.02,0.66,0.61,291.02,Uruguay
2.205235117,0.266033993,8.34310627,0.012136376,0.465549285,6.37,13.53948304,4.785507921,4.987665409,0.123687171,0.001872496,2.19,0.26,0.51,280.66,Finland
6.346886124,0.619504793,6.04550791,2.09205897,-0.225732599,16.955,2.565905097,0.023344654,0.268021759,0.023139026,0.001736111,1.85,0.73,0.33,286.48,Lesotho
6.511573911,0.218445228,4.08935308,0.24434601,1.26337587,5.16,33.9470184,0.090739833,2.335557038,3.220510396,0.165494415,3.09,0.69,0.66,297.48,Dominican Republic
7.820806587,0.405296136,5.07106066,0.042585879,-0.59240256,7.27,4.99016946,0.267593235,1.141556912,0.460147774,0.033406938,2.01,0.45,0.45,283.77,Romania
3.07582586,0.301741552,5.65525484,0.15013658,1.360538574,3.57,28.88352064,0.355010231,3.276428327,1.474098021,0.024444027,2.41,0.96,0.49,294.65,Mexico
3.460192813,0.92667582,4.86138248,0.025633132,-0.627622448,11.29,16.20670996,1.401537003,2.224662217,1.041218559,0.018945336,2.4,0.23,0.4,278.7,Estonia
3.315463209,0.494083632,5.83366966,0.013113666,-0.357944411,10.02,17.65151515,2.512254486,2.122462999,0.973305799,0.007113715,2.72,0.21,0.4,278.19,Estonia
3.173924967,0.24168421,5.66522121,0.118918818,1.396615462,4.89,31.03290471,0.667542704,3.630701551,1.537586053,0.026444604,2.4,0.99,0.5,294.83,Mexico
8.379193175,0.149330279,5.66974115,0.14062916,2.819489935,8.18,1.260294485,1.962577411,0.826884431,0.035568307,0.210526316,3.64,0.65,0.64,298.27,Belize
29.27665431,0.486604556,4.71504498,0.083390032,1.738849262,5.16,156.438199,0.64732117,1.026342452,199.4441127,0.015110175,1.66,1.23,0.32,288.83,Uzbekistan
37.45301293,0.097129673,3.63137388,1.775689734,2.65989488,5.609,4.871948562,0.018521206,0.897821301,0.160712634,0.159820039,3.7,0.91,0.54,299.52,Ghana
8.462526618,0.295544146,3.70085335,0.045667941,1.462069866,3.44,3.36,0.821085961,2.974562798,0.023514414,0.870376852,4.2,0.55,0.7,299.4,Malaysia
15.85052143,0.080564804,3.42928433,1.687040191,1.679416467,13.308,12.83855059,0.016610942,0.71464824,1.297168032,0.167664671,3.11,0.76,0.61,297.85,Haiti
24.78036722,0.055976989,7.5670433,2.138214971,2.681598665,11.857,10.80828313,0.011348911,0.203731568,0.212489779,0.138317178,3.65,0.7,0.56,292.24,Rwanda
